num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,color_is_color,language__English,language__French,language__Spanish,language__Mandarin,country__USA,country__UK,country__France,country__Germany,genre__Drama,genre__Comedy,genre__Thriller,genre__Action,genre__Romance,genre__Adventure,genre__Crime,genre__Fantasy,genre__Sci-Fi,genre__Family,genre__Horror,genre__Mystery,genre__Biography,genre__Animation,genre__War,genre__Music,genre__History,genre__Sport,genre__Musical,genre__Western,genre__Documentary,genre__Film-Noir
362.0,116.0,0.0,104.0,15000.0,175960.0,15735.0,2.0,360.0,75000000.0,2015.0,509.0,2.35,43000.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,131.0,274.0,138.0,11000.0,65668.0,12522.0,2.0,342.0,80000000.0,2004.0,964.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,91.0,27.0,925.0,12000.0,71137.0,17299.0,0.0,229.0,75000000.0,2006.0,970.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
132.0,123.0,272.0,193.0,13000.0,57038.0,13934.0,2.0,261.0,80000000.0,2001.0,450.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0,134.0,109.0,249.0,919.0,55350.0,1695.0,3.0,180.0,55000000.0,1995.0,303.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,148.0,72.0,99.0,582.0,31080.0,804.0,2.0,217.0,75000000.0,1999.0,103.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284.0,110.0,763.0,222.0,15000.0,138190.0,16691.0,1.0,405.0,75000000.0,2011.0,1000.0,1.85,30000.0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.0,113.0,17.0,759.0,87000.0,93790.0,103354.0,0.0,288.0,52000000.0,2005.0,13000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131.0,94.0,383.0,886.0,13000.0,52244.0,15857.0,0.0,377.0,75000000.0,2000.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
132.0,116.0,41.0,541.0,11000.0,31293.0,14028.0,2.0,254.0,75000000.0,2003.0,982.0,2.35,648.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.0,99.0,545.0,533.0,933.0,44248.0,2542.0,1.0,373.0,75000000.0,1998.0,722.0,2.35,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0,93.0,253.0,637.0,3000.0,14280.0,5580.0,0.0,171.0,75000000.0,2001.0,889.0,1.85,683.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114.0,113.0,212.0,568.0,2000.0,45815.0,4397.0,4.0,222.0,45000000.0,2004.0,845.0,2.35,1000.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.0,106.0,0.0,963.0,18000.0,245152.0,33645.0,0.0,1344.0,75000000.0,2000.0,13000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
308.0,91.0,22.0,1000.0,7000.0,142403.0,13616.0,0.0,275.0,74000000.0,2015.0,4000.0,1.85,70000.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
435.0,128.0,0.0,826.0,4000.0,197584.0,7067.0,4.0,918.0,82000000.0,2011.0,2000.0,2.35,42000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,98.0,0.0,697.0,12000.0,64121.0,15269.0,1.0,241.0,69000000.0,1998.0,854.0,2.35,880.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108.0,134.0,272.0,215.0,548.0,81611.0,1044.0,3.0,274.0,75000000.0,1998.0,270.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
141.0,97.0,6.0,415.0,22000.0,27130.0,24350.0,0.0,126.0,73000000.0,2016.0,1000.0,1.85,14000.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
176.0,112.0,72.0,715.0,11000.0,59352.0,13827.0,0.0,138.0,70000000.0,2008.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.0,153.0,0.0,130.0,11000.0,100837.0,11852.0,1.0,301.0,75000000.0,2009.0,561.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.0,110.0,532.0,461.0,3000.0,101386.0,5187.0,1.0,289.0,70000000.0,2007.0,638.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.0,122.0,285.0,989.0,8000.0,130776.0,12410.0,5.0,437.0,73000000.0,2006.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91.0,87.0,41.0,574.0,1000.0,33884.0,3287.0,0.0,79.0,72000000.0,2001.0,692.0,2.35,266.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132.0,178.0,0.0,403.0,906.0,736638.0,1976.0,1.0,1065.0,72000000.0,1995.0,466.0,2.35,17000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
262.0,125.0,0.0,210.0,15000.0,143525.0,15850.0,0.0,657.0,70000000.0,2005.0,383.0,2.35,0.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299.0,87.0,30.0,433.0,745.0,259083.0,3086.0,0.0,763.0,75000000.0,2007.0,440.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128.0,152.0,0.0,745.0,940.0,45031.0,4310.0,1.0,376.0,72000000.0,2001.0,826.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,116.0,212.0,462.0,13000.0,34435.0,14780.0,0.0,346.0,72000000.0,2001.0,658.0,2.35,886.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88.0,109.0,218.0,8.0,21.0,11798.0,55.0,0.0,124.0,59660000.0,2004.0,17.0,2.35,2000.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261.0,108.0,0.0,882.0,3000.0,193770.0,7273.0,0.0,2003.0,60000000.0,2004.0,2000.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73.0,85.0,84.0,595.0,1000.0,74343.0,4166.0,0.0,98.0,71500000.0,1998.0,1000.0,1.85,694.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208.0,106.0,0.0,242.0,710.0,271592.0,1675.0,0.0,2335.0,72000000.0,2002.0,529.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,93.0,80.0,48.0,692.0,314630.0,1148.0,1.0,483.0,150000000.0,2004.0,309.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
256.0,117.0,487.0,769.0,1000.0,263853.0,4905.0,0.0,584.0,120000000.0,2006.0,843.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
103.0,116.0,0.0,995.0,8000.0,74274.0,12790.0,2.0,255.0,70000000.0,1999.0,3000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,132.0,357.0,212.0,14000.0,142569.0,14790.0,0.0,737.0,70000000.0,2002.0,223.0,2.35,10000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.0,92.0,5.0,726.0,870.0,34359.0,5217.0,0.0,133.0,74000000.0,2015.0,861.0,1.85,16000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
79.0,139.0,2000.0,808.0,960.0,98989.0,3667.0,1.0,158.0,80000000.0,1996.0,848.0,1.85,1000.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.0,153.0,16000.0,11000.0,13000.0,885175.0,36741.0,1.0,1527.0,75000000.0,2009.0,11000.0,2.35,42000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75.0,142.0,14000.0,5000.0,49000.0,182802.0,64259.0,1.0,363.0,70000000.0,1991.0,8000.0,2.35,13000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142.0,124.0,212.0,576.0,13000.0,269858.0,16595.0,0.0,316.0,70000000.0,1990.0,982.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.0,117.0,69.0,1000.0,10000.0,119807.0,14486.0,1.0,340.0,80000000.0,2003.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,141.0,488.0,509.0,10000.0,206776.0,11458.0,1.0,1248.0,68000000.0,2001.0,834.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
284.0,110.0,0.0,559.0,3000.0,78635.0,5609.0,1.0,1040.0,70000000.0,2006.0,579.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247.0,109.0,545.0,727.0,886.0,143628.0,3222.0,0.0,1283.0,60000000.0,2004.0,766.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107.0,88.0,84.0,1000.0,1000.0,31649.0,5227.0,0.0,98.0,75000000.0,2009.0,1000.0,1.85,2000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
141.0,124.0,130.0,841.0,4000.0,103241.0,6181.0,0.0,742.0,75000000.0,2002.0,973.0,2.35,5000.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
358.0,119.0,845.0,992.0,18000.0,203154.0,31782.0,3.0,698.0,70000000.0,2013.0,11000.0,2.35,45000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.0,103.0,906.0,748.0,1000.0,56741.0,6207.0,0.0,515.0,58000000.0,1998.0,906.0,2.35,1000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355.0,116.0,473.0,464.0,833.0,154955.0,4001.0,0.0,800.0,70000000.0,2011.0,697.0,2.35,25000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235.0,125.0,13000.0,883.0,12000.0,350698.0,16138.0,0.0,816.0,70000000.0,2003.0,1000.0,1.37,26000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,125.0,0.0,184.0,443.0,43559.0,1439.0,1.0,137.0,70000000.0,1994.0,277.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388.0,146.0,14000.0,979.0,25000.0,116159.0,46726.0,1.0,488.0,66000000.0,2011.0,19000.0,2.35,28000.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371.0,118.0,0.0,559.0,13000.0,102248.0,27674.0,7.0,403.0,70000000.0,2014.0,13000.0,2.35,34000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82.0,171.0,0.0,638.0,2000.0,131217.0,4074.0,0.0,380.0,69500000.0,1989.0,650.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297.0,136.0,0.0,17.0,903.0,84118.0,1579.0,2.0,245.0,70000000.0,2010.0,592.0,2.35,13000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.0,92.0,28.0,423.0,3000.0,138582.0,5178.0,1.0,423.0,70000000.0,2014.0,692.0,2.35,37000.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
120.0,116.0,380.0,774.0,18000.0,58023.0,32563.0,0.0,281.0,70000000.0,1998.0,13000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0,127.0,905.0,271.0,15000.0,212085.0,16034.0,8.0,492.0,70000000.0,2007.0,588.0,2.35,15000.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76.0,136.0,218.0,400.0,11000.0,96385.0,12226.0,1.0,119.0,70000000.0,1997.0,691.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
185.0,111.0,2000.0,244.0,17000.0,43709.0,18510.0,2.0,141.0,70000000.0,2011.0,1000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,116.0,541.0,384.0,12000.0,39659.0,12993.0,2.0,189.0,70000000.0,2002.0,405.0,2.35,792.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.0,113.0,43.0,452.0,12000.0,88146.0,13517.0,0.0,814.0,60000000.0,2005.0,585.0,2.35,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105.0,97.0,84.0,150.0,989.0,41663.0,1576.0,1.0,141.0,70000000.0,2002.0,229.0,1.37,531.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.0,88.0,24.0,324.0,5000.0,117096.0,5861.0,1.0,271.0,70000000.0,2012.0,327.0,2.35,24000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360.0,136.0,163.0,66.0,394.0,61995.0,712.0,7.0,356.0,75000000.0,2012.0,217.0,2.35,33000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
112.0,125.0,40.0,407.0,13000.0,43651.0,15916.0,0.0,196.0,60000000.0,2002.0,787.0,2.35,997.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189.0,116.0,5.0,748.0,26000.0,105556.0,49608.0,2.0,157.0,35000000.0,2011.0,22000.0,2.35,17000.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,98.0,323.0,390.0,1000.0,22264.0,2763.0,3.0,289.0,70000000.0,2002.0,841.0,2.35,584.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
92.0,91.0,8.0,298.0,349.0,16761.0,1846.0,1.0,277.0,70000000.0,2002.0,324.0,2.35,391.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0,97.0,13.0,695.0,11000.0,26893.0,13628.0,0.0,126.0,70000000.0,1998.0,893.0,2.35,815.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,95.0,101.0,443.0,2000.0,25572.0,3734.0,0.0,123.0,70000000.0,2001.0,509.0,2.35,2000.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
261.0,133.0,0.0,301.0,26000.0,38983.0,28129.0,1.0,207.0,70000000.0,2015.0,326.0,2.35,11000.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197.0,106.0,14.0,582.0,11000.0,72868.0,12871.0,2.0,618.0,70000000.0,2004.0,1000.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
159.0,116.0,105.0,246.0,844.0,31124.0,1899.0,1.0,313.0,70000000.0,2006.0,729.0,2.35,764.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286.0,115.0,101.0,585.0,13000.0,177653.0,15708.0,1.0,279.0,50000000.0,2013.0,1000.0,2.35,34000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
156.0,99.0,212.0,182.0,576.0,44891.0,1520.0,0.0,202.0,70000000.0,2014.0,358.0,2.35,12000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.0,124.0,31.0,497.0,11000.0,86504.0,12556.0,0.0,568.0,68000000.0,2002.0,655.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.0,124.0,171.0,10000.0,21000.0,184637.0,52547.0,3.0,498.0,68000000.0,2010.0,17000.0,2.35,29000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0,124.0,0.0,580.0,22000.0,101899.0,32871.0,0.0,445.0,68000000.0,2001.0,10000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0,87.0,275.0,975.0,7000.0,385943.0,11608.0,0.0,296.0,69000000.0,2010.0,2000.0,1.85,31000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40.0,105.0,29.0,97.0,584.0,32224.0,1132.0,1.0,62.0,68000000.0,1995.0,220.0,2.35,617.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.0,125.0,3000.0,3000.0,14000.0,117739.0,30010.0,0.0,229.0,68000000.0,2015.0,11000.0,2.35,30000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,141.0,448.0,334.0,614.0,52496.0,1829.0,2.0,172.0,70000000.0,2009.0,451.0,2.35,29000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125.0,121.0,18.0,776.0,1000.0,53970.0,3986.0,4.0,435.0,65000000.0,1999.0,855.0,1.85,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237.0,111.0,101.0,681.0,966.0,103230.0,3393.0,3.0,143.0,36000000.0,2011.0,919.0,2.35,10000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,157.0,0.0,680.0,14000.0,133526.0,18216.0,1.0,521.0,68000000.0,1999.0,826.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
238.0,128.0,0.0,135.0,29000.0,174248.0,29824.0,1.0,263.0,70000000.0,2008.0,149.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393.0,105.0,335.0,911.0,3000.0,128629.0,8281.0,0.0,348.0,69000000.0,2012.0,3000.0,2.35,98000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138.0,113.0,36.0,232.0,537.0,88132.0,1302.0,1.0,274.0,66000000.0,1999.0,427.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.0,121.0,38.0,745.0,940.0,85720.0,4230.0,0.0,297.0,66000000.0,1998.0,826.0,2.35,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
90.0,102.0,4.0,112.0,14000.0,29285.0,14625.0,0.0,174.0,35000000.0,2007.0,394.0,2.35,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219.0,169.0,14000.0,13000.0,15000.0,881236.0,44998.0,2.0,2277.0,70000000.0,1998.0,14000.0,1.85,22000.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327.0,132.0,76.0,464.0,3000.0,136954.0,7081.0,1.0,346.0,66000000.0,2014.0,3000.0,2.35,32000.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,127.0,278.0,912.0,2000.0,158864.0,5838.0,1.0,395.0,70000000.0,2000.0,955.0,1.37,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0,103.0,77.0,835.0,1000.0,328159.0,5437.0,0.0,467.0,59000000.0,2002.0,939.0,1.85,3000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
175.0,136.0,759.0,354.0,11000.0,75573.0,12194.0,1.0,662.0,68000000.0,2003.0,599.0,2.35,4000.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
538.0,150.0,14000.0,655.0,23000.0,197412.0,25517.0,0.0,720.0,65000000.0,2012.0,826.0,2.35,71000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
313.0,136.0,0.0,99.0,18000.0,1217752.0,18563.0,3.0,3646.0,63000000.0,1999.0,145.0,2.35,25000.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159.0,140.0,2000.0,552.0,15000.0,208817.0,17171.0,0.0,296.0,62000000.0,1995.0,968.0,2.35,5000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,104.0,54.0,775.0,901.0,34561.0,5265.0,0.0,116.0,60000000.0,2002.0,857.0,1.85,1000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488.0,158.0,0.0,11000.0,20000.0,243834.0,46204.0,1.0,845.0,61000000.0,2012.0,13000.0,1.85,144000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
153.0,119.0,0.0,744.0,15000.0,151812.0,17768.0,2.0,556.0,65000000.0,1998.0,793.0,1.85,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,106.0,285.0,105.0,8000.0,212499.0,11264.0,2.0,277.0,65000000.0,2008.0,3000.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.0,136.0,258.0,94.0,12000.0,135404.0,12396.0,0.0,318.0,65000000.0,1998.0,174.0,2.35,0.0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307.0,95.0,480.0,490.0,21000.0,272789.0,23018.0,3.0,285.0,65000000.0,2010.0,561.0,2.35,25000.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.0,137.0,11000.0,465.0,769.0,103589.0,2938.0,0.0,351.0,65000000.0,2014.0,698.0,2.35,35000.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
169.0,130.0,16000.0,416.0,16000.0,60165.0,17771.0,1.0,326.0,65000000.0,2000.0,495.0,2.35,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
